Kuupäev,Fond.PIK,Lühinimi,ISIN,Invest..arv,Muutus..
16.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3062,-23.77
17.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3060,-23.82
20.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3058,-23.87
21.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3058,-23.87
22.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3057,-23.9
23.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3055,-23.95
24.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3052,-24.02
27.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3047,-24.15
28.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3045,-24.2
29.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3043,-24.25
30.11.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3041,-24.3
01.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3041,-24.3
04.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3041,-24.3
05.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3040,-24.32
06.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3039,-24.35
07.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3039,-24.35
08.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3038,-24.37
11.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3039,-24.35
12.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3036,-24.42
13.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3035,-24.45
14.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3034,-24.47
15.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3034,-24.47
18.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3030,-24.57
19.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3030,-24.57
20.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3029,-24.6
21.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3029,-24.6
22.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3029,-24.6
27.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3026,-24.67
28.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3025,-24.7
29.12.2023,Luminor 61-65 pensionifond,NPK00,EE3600098455,3025,-24.7
02.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2968,-26.11
03.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2968,-26.11
04.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2965,-26.19
05.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2964,-26.21
08.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2961,-26.29
09.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2960,-26.31
10.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2958,-26.36
11.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2958,-26.36
12.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2957,-26.39
15.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2956,-26.41
16.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2955,-26.44
17.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2954,-26.46
18.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2954,-26.46
19.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2950,-26.56
22.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2950,-26.56
23.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2949,-26.59
24.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2947,-26.64
25.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2949,-26.59
26.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2949,-26.59
29.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2946,-26.66
30.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2943,-26.74
31.01.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2942,-26.76
01.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2940,-26.81
02.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2940,-26.81
05.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2937,-26.89
06.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2938,-26.86
07.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2937,-26.89
08.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2935,-26.94
09.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2934,-26.96
12.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2930,-27.06
13.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2929,-27.08
14.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2928,-27.11
15.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2928,-27.11
16.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2926,-27.16
19.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2924,-27.21
20.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2924,-27.21
21.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2923,-27.23
22.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2922,-27.26
23.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2922,-27.26
26.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2922,-27.26
27.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2922,-27.26
28.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2919,-27.33
29.02.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2917,-27.38
01.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2917,-27.38
04.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2916,-27.41
05.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2914,-27.46
06.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2914,-27.46
07.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2913,-27.48
08.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2909,-27.58
11.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2908,-27.61
12.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2907,-27.63
13.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2905,-27.68
14.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2904,-27.71
15.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2903,-27.73
18.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2904,-27.71
19.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2903,-27.73
20.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2904,-27.71
21.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2903,-27.73
22.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2903,-27.73
25.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2902,-27.76
26.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2899,-27.83
27.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2899,-27.83
28.03.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2899,-27.83
01.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2891,-28.03
02.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2890,-28.06
03.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2888,-28.11
04.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2888,-28.11
05.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2887,-28.13
08.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2886,-28.16
09.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2886,-28.16
10.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2886,-28.16
11.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2885,-28.18
12.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2883,-28.23
15.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2881,-28.28
16.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2881,-28.28
17.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2879,-28.33
18.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2878,-28.35
19.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2878,-28.35
22.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2875,-28.43
23.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2875,-28.43
24.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2875,-28.43
25.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2875,-28.43
26.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2875,-28.43
29.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2874,-28.45
30.04.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2871,-28.53
02.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2829,-29.57
03.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2829,-29.57
06.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2828,-29.6
07.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2828,-29.6
08.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2828,-29.6
09.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2827,-29.62
10.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2825,-29.67
13.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2825,-29.67
14.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2825,-29.67
15.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2823,-29.72
16.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2823,-29.72
17.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2823,-29.72
20.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2822,-29.75
21.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2822,-29.75
22.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2821,-29.77
23.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2819,-29.82
24.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2819,-29.82
27.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2818,-29.85
28.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2818,-29.85
29.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2818,-29.85
30.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2819,-29.82
31.05.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2819,-29.82
03.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2818,-29.85
04.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2818,-29.85
05.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2816,-29.9
06.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2815,-29.92
07.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2814,-29.95
10.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2813,-29.97
11.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2811,-30.02
12.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2809,-30.07
13.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2808,-30.1
14.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2808,-30.1
17.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2806,-30.15
18.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2805,-30.17
19.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2802,-30.25
20.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2800,-30.3
21.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2800,-30.3
25.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2800,-30.3
26.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2798,-30.35
27.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2797,-30.37
28.06.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2797,-30.37
01.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2796,-30.4
02.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2795,-30.42
03.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2792,-30.5
04.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2792,-30.5
05.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2790,-30.55
08.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2790,-30.55
09.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2789,-30.57
10.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2789,-30.57
11.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2788,-30.59
12.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2788,-30.59
15.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2787,-30.62
16.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2786,-30.64
17.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2785,-30.67
18.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2784,-30.69
19.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2783,-30.72
22.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2782,-30.74
23.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2781,-30.77
24.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2780,-30.79
25.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2780,-30.79
26.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2777,-30.87
29.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2774,-30.94
30.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2774,-30.94
31.07.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2771,-31.02
01.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2771,-31.02
02.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2771,-31.02
05.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2769,-31.07
06.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2769,-31.07
07.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2768,-31.09
08.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2766,-31.14
09.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2766,-31.14
12.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2766,-31.14
13.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2764,-31.19
14.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2764,-31.19
15.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2762,-31.24
16.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2761,-31.27
19.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2760,-31.29
21.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2759,-31.32
22.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2758,-31.34
23.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2758,-31.34
26.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2756,-31.39
27.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2756,-31.39
28.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2753,-31.47
29.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2753,-31.47
30.08.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2752,-31.49
02.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2713,-32.46
03.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2713,-32.46
04.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2713,-32.46
05.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2713,-32.46
06.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2711,-32.51
09.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2711,-32.51
10.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2711,-32.51
11.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2711,-32.51
12.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2710,-32.54
13.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2710,-32.54
16.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2710,-32.54
17.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2709,-32.56
18.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2708,-32.59
19.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2706,-32.64
20.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2704,-32.69
23.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2703,-32.71
24.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2703,-32.71
25.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2703,-32.71
26.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2702,-32.74
27.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2702,-32.74
30.09.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2699,-32.81
01.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2699,-32.81
02.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2699,-32.81
03.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2699,-32.81
04.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2698,-32.84
07.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2698,-32.84
08.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2697,-32.86
09.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2697,-32.86
10.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2697,-32.86
11.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2697,-32.86
14.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2696,-32.89
15.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2695,-32.91
16.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2695,-32.91
17.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2695,-32.91
18.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2694,-32.94
21.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2693,-32.96
22.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2692,-32.98
23.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2690,-33.03
24.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2688,-33.08
25.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2687,-33.11
28.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2687,-33.11
29.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2686,-33.13
30.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2683,-33.21
31.10.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2682,-33.23
01.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2681,-33.26
04.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2679,-33.31
05.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2679,-33.31
06.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2677,-33.36
07.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2677,-33.36
08.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2677,-33.36
11.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2675,-33.41
12.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2674,-33.43
13.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2674,-33.43
14.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2673,-33.46
15.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2672,-33.48
18.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2672,-33.48
19.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2672,-33.48
20.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2669,-33.56
21.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2667,-33.61
22.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2666,-33.63
25.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2666,-33.63
26.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2665,-33.66
27.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2666,-33.63
28.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2665,-33.66
29.11.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2665,-33.66
02.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2658,-33.83
03.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2658,-33.83
04.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2658,-33.83
05.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2659,-33.81
06.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2659,-33.81
09.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2656,-33.88
10.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2656,-33.88
11.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2656,-33.88
12.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2655,-33.91
13.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2655,-33.91
16.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2654,-33.93
17.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2654,-33.93
18.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2654,-33.93
19.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2651,-34.01
20.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2651,-34.01
23.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2651,-34.01
27.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2650,-34.03
30.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2649,-34.06
31.12.2024,Luminor 61-65 pensionifond,NPK00,EE3600098455,2648,-34.08
02.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2607,-35.1
03.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2607,-35.1
06.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2607,-35.1
07.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2607,-35.1
08.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2607,-35.1
09.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2606,-35.13
10.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2605,-35.15
13.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2603,-35.2
14.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2602,-35.23
15.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2600,-35.28
16.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2599,-35.3
17.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2599,-35.3
20.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2597,-35.35
21.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2598,-35.32
22.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2598,-35.32
23.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2597,-35.35
24.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2595,-35.4
27.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2595,-35.4
28.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2592,-35.47
29.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2589,-35.55
30.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2586,-35.62
31.01.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2585,-35.65
03.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2584,-35.67
04.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2583,-35.7
05.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2582,-35.72
06.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2581,-35.75
07.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2581,-35.75
10.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2579,-35.8
11.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2579,-35.8
12.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2580,-35.77
13.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2581,-35.75
14.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2581,-35.75
17.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2580,-35.77
18.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2578,-35.82
19.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2577,-35.85
20.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2577,-35.85
21.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2575,-35.9
25.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2575,-35.9
26.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2573,-35.95
27.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2573,-35.95
28.02.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2571,-36
03.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2569,-36.05
04.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2568,-36.07
05.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2566,-36.12
06.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2566,-36.12
07.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2566,-36.12
10.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2566,-36.12
11.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2565,-36.15
